Date,Close
2026-02-20,58.22999954223633
2026-02-23,55.029998779296875
2026-02-24,56.279998779296875
2026-02-25,57.720001220703125
2026-02-26,57.18000030517578
2026-02-27,52.4900016784668
2026-03-02,54.130001068115234
2026-03-03,54.63999938964844
2026-03-04,55.29999923706055
2026-03-05,54.779998779296875
2026-03-06,52.65999984741211
2026-03-09,52.97999954223633
2026-03-10,53.209999084472656
2026-03-11,52.72999954223633
2026-03-12,53.29999923706055
2026-03-13,53.54999923706055
2026-03-16,53.09000015258789
2026-03-17,53.13999938964844
2026-03-18,52.349998474121094
2026-03-19,52.880001068115234
2026-03-20,52.61000061035156
2026-03-23,53.7400016784668
2026-03-24,52.95000076293945
2026-03-25,52.5
2026-03-26,52.45000076293945
2026-03-27,51.47999954223633
2026-03-30,51.90999984741211
2026-03-31,53.72999954223633
2026-04-01,54.810001373291016
2026-04-02,55.650001525878906
2026-04-06,56.16999816894531
2026-04-07,56.45000076293945
2026-04-08,57.529998779296875
2026-04-09,58.349998474121094
2026-04-10,58.52000045776367
2026-04-13,59.54999923706055
2026-04-14,59.529998779296875
2026-04-15,59.849998474121094
2026-04-16,60.36000061035156
2026-04-17,61.70000076293945
2026-04-20,60.959999084472656
2026-04-21,59.97999954223633
2026-04-22,60.16999816894531
2026-04-23,60.470001220703125
2026-04-24,57.90999984741211
2026-04-27,58.86000061035156
2026-04-28,60.7599983215332
2026-04-29,60.029998779296875
2026-04-30,59.83000183105469
2026-05-01,59.209999084472656
