Date,Close
2026-02-20,0.800000011920929
2026-02-23,0.8999999761581421
2026-02-24,1.5099999904632568
2026-02-25,1.3600000143051147
2026-02-26,1.5499999523162842
2026-02-27,2.200000047683716
2026-03-02,2.2799999713897705
2026-03-03,4.349999904632568
2026-03-04,4.269999980926514
2026-03-05,3.609999895095825
2026-03-06,6.519999980926514
2026-03-09,7.139999866485596
2026-03-10,6.900000095367432
2026-03-11,6.619999885559082
2026-03-12,6.380000114440918
2026-03-13,5.960000038146973
2026-03-16,5.119999885559082
2026-03-17,7.0
2026-03-18,7.690000057220459
2026-03-19,7.230000019073486
2026-03-20,7.349999904632568
2026-03-23,7.78000020980835
2026-03-24,7.019999980926514
2026-03-25,6.570000171661377
2026-03-26,5.860000133514404
2026-03-27,5.820000171661377
2026-03-30,5.329999923706055
2026-03-31,5.230000019073486
2026-04-01,5.550000190734863
2026-04-02,6.139999866485596
2026-04-06,5.820000171661377
2026-04-07,6.050000190734863
2026-04-08,5.960000038146973
2026-04-09,5.920000076293945
2026-04-10,5.519999980926514
2026-04-13,5.900000095367432
2026-04-14,5.21999979019165
2026-04-15,5.360000133514404
2026-04-16,5.139999866485596
2026-04-17,5.929999828338623
2026-04-20,6.75
2026-04-21,7.650000095367432
2026-04-22,7.03000020980835
2026-04-23,6.78000020980835
2026-04-24,7.260000228881836
2026-04-27,11.170000076293945
2026-04-28,14.260000228881836
2026-04-29,15.899999618530273
2026-04-30,18.280000686645508
2026-05-01,17.59000015258789
