Date,Close
2026-02-20,27.290000915527344
2026-02-23,27.360000610351562
2026-02-24,27.5
2026-02-25,27.549999237060547
2026-02-26,27.5
2026-02-27,27.75
2026-03-02,27.709999084472656
2026-03-03,27.229999542236328
2026-03-04,27.399999618530273
2026-03-05,26.989999771118164
2026-03-06,26.790000915527344
2026-03-09,26.809999465942383
2026-03-10,26.739999771118164
2026-03-11,26.729999542236328
2026-03-12,26.56999969482422
2026-03-13,26.65999984741211
2026-03-16,26.8700008392334
2026-03-17,26.8700008392334
2026-03-18,26.450000762939453
2026-03-19,26.440000534057617
2026-03-20,25.729999542236328
2026-03-23,26.059999465942383
2026-03-24,26.1299991607666
2026-03-25,26.280000686645508
2026-03-26,26.1299991607666
2026-03-27,26.170000076293945
2026-03-30,26.309999465942383
2026-03-31,26.639999389648438
2026-04-01,26.75
2026-04-02,26.940000534057617
2026-04-06,26.90999984741211
2026-04-07,26.959999084472656
2026-04-08,27.329999923706055
2026-04-09,27.56999969482422
2026-04-10,27.420000076293945
2026-04-13,27.09000015258789
2026-04-14,27.059999465942383
2026-04-15,26.899999618530273
2026-04-16,26.84000015258789
2026-04-17,26.920000076293945
2026-04-20,26.850000381469727
2026-04-21,26.489999771118164
2026-04-22,26.459999084472656
2026-04-23,26.979999542236328
2026-04-24,26.889999389648438
2026-04-27,26.799999237060547
2026-04-28,26.860000610351562
2026-04-29,26.65999984741211
2026-04-30,27.3799991607666
2026-05-01,27.280000686645508
