Date,Close
2026-02-20,1.6100000143051147
2026-02-23,1.6699999570846558
2026-02-24,1.7000000476837158
2026-02-25,1.7699999809265137
2026-02-26,1.6799999475479126
2026-02-27,1.6399999856948853
2026-03-02,1.6100000143051147
2026-03-03,1.6299999952316284
2026-03-04,1.649999976158142
2026-03-05,1.649999976158142
2026-03-06,1.6299999952316284
2026-03-09,1.6299999952316284
2026-03-10,1.6100000143051147
2026-03-11,1.590000033378601
2026-03-12,1.559999942779541
2026-03-13,1.5499999523162842
2026-03-16,1.6299999952316284
2026-03-17,1.6200000047683716
2026-03-18,1.590000033378601
2026-03-19,1.590000033378601
2026-03-20,1.5199999809265137
2026-03-23,1.5800000429153442
2026-03-24,1.5399999618530273
2026-03-25,1.5499999523162842
2026-03-26,1.5800000429153442
2026-03-27,1.5299999713897705
2026-03-30,1.5099999904632568
2026-03-31,1.4700000286102295
2026-04-01,1.5199999809265137
2026-04-02,1.5299999713897705
2026-04-06,1.5399999618530273
2026-04-07,1.5399999618530273
2026-04-08,1.5399999618530273
2026-04-09,1.5499999523162842
2026-04-10,1.5299999713897705
2026-04-13,1.5099999904632568
2026-04-14,1.4700000286102295
2026-04-15,1.5
2026-04-16,1.5199999809265137
2026-04-17,1.5299999713897705
2026-04-20,1.5299999713897705
2026-04-21,1.4700000286102295
2026-04-22,1.440000057220459
2026-04-23,1.3700000047683716
2026-04-24,1.3600000143051147
2026-04-27,1.399999976158142
2026-04-28,1.4199999570846558
2026-04-29,1.4199999570846558
2026-04-30,1.409999966621399
2026-05-01,1.409999966621399
