Date,Close
2026-02-20,23.06999969482422
2026-02-23,22.110000610351562
2026-02-24,22.440000534057617
2026-02-25,23.06999969482422
2026-02-26,22.8799991607666
2026-02-27,22.360000610351562
2026-03-02,22.420000076293945
2026-03-03,22.40999984741211
2026-03-04,22.75
2026-03-05,22.309999465942383
2026-03-06,22.0
2026-03-09,21.690000534057617
2026-03-10,21.649999618530273
2026-03-11,21.59000015258789
2026-03-12,22.059999465942383
2026-03-13,21.649999618530273
2026-03-16,21.860000610351562
2026-03-17,21.690000534057617
2026-03-18,21.450000762939453
2026-03-19,21.719999313354492
2026-03-20,21.639999389648438
2026-03-23,22.239999771118164
2026-03-24,22.209999084472656
2026-03-25,22.299999237060547
2026-03-26,22.3700008392334
2026-03-27,22.040000915527344
2026-03-30,22.59000015258789
2026-03-31,22.489999771118164
2026-04-01,22.860000610351562
2026-04-02,22.959999084472656
2026-04-06,23.010000228881836
2026-04-07,23.329999923706055
2026-04-08,23.799999237060547
2026-04-09,24.399999618530273
2026-04-10,24.209999084472656
2026-04-13,24.170000076293945
2026-04-14,24.200000762939453
2026-04-15,24.139999389648438
2026-04-16,23.979999542236328
2026-04-17,24.229999542236328
2026-04-20,24.420000076293945
2026-04-21,23.770000457763672
2026-04-22,24.010000228881836
2026-04-23,23.8700008392334
2026-04-24,23.950000762939453
2026-04-27,24.18000030517578
2026-04-28,24.8700008392334
2026-04-29,24.1200008392334
2026-04-30,24.1299991607666
2026-05-01,24.329999923706055
