Date,Close
2026-02-20,56.68000030517578
2026-02-23,57.150001525878906
2026-02-24,44.439998626708984
2026-02-25,41.81999969482422
2026-02-26,45.2599983215332
2026-02-27,41.01499938964844
2026-03-02,41.9900016784668
2026-03-03,41.2599983215332
2026-03-04,44.720001220703125
2026-03-05,44.5
2026-03-06,43.38999938964844
2026-03-09,43.81999969482422
2026-03-10,41.2400016784668
2026-03-11,42.33000183105469
2026-03-12,36.099998474121094
2026-03-13,36.91999816894531
2026-03-16,37.34000015258789
2026-03-17,38.779998779296875
2026-03-18,39.834999084472656
2026-03-19,39.939998626708984
2026-03-20,39.20000076293945
2026-03-23,41.47999954223633
2026-03-24,41.45000076293945
2026-03-25,41.630001068115234
2026-03-26,40.97999954223633
2026-03-27,37.63999938964844
2026-03-30,37.40999984741211
2026-03-31,40.84000015258789
2026-04-01,41.78499984741211
2026-04-02,42.349998474121094
2026-04-06,42.79999923706055
2026-04-07,42.25
2026-04-08,44.369998931884766
2026-04-09,40.619998931884766
2026-04-10,40.40999984741211
2026-04-13,42.61000061035156
2026-04-14,43.70000076293945
2026-04-15,46.0
2026-04-16,46.93000030517578
2026-04-17,49.400001525878906
2026-04-20,49.77000045776367
2026-04-21,46.91999816894531
2026-04-22,48.369998931884766
2026-04-23,46.880001068115234
2026-04-24,47.709999084472656
2026-04-27,47.61000061035156
2026-04-28,46.439998626708984
2026-04-29,45.290000915527344
2026-04-30,51.27000045776367
2026-05-01,53.66999816894531
