Date,Close
2026-02-20,104.2699966430664
2026-02-23,100.80000305175781
2026-02-24,102.48999786376953
2026-02-25,104.2300033569336
2026-02-26,109.30000305175781
2026-02-27,108.01000213623047
2026-03-02,109.41999816894531
2026-03-03,113.19000244140625
2026-03-04,113.86000061035156
2026-03-05,120.37999725341797
2026-03-06,124.33999633789062
2026-03-09,121.93000030517578
2026-03-10,116.61000061035156
2026-03-11,115.62999725341797
2026-03-12,112.97000122070312
2026-03-13,113.62000274658203
2026-03-16,114.87999725341797
2026-03-17,116.72000122070312
2026-03-18,113.70999908447266
2026-03-19,113.2699966430664
2026-03-20,110.37999725341797
2026-03-23,110.94999694824219
2026-03-24,104.6500015258789
2026-03-25,103.05999755859375
2026-03-26,103.63999938964844
2026-03-27,99.41000366210938
2026-03-30,104.97000122070312
2026-03-31,104.55000305175781
2026-04-01,104.04000091552734
2026-04-02,102.0
2026-04-06,102.41999816894531
2026-04-07,100.55000305175781
2026-04-08,97.47000122070312
2026-04-09,89.80999755859375
2026-04-10,83.0
2026-04-13,89.05999755859375
2026-04-14,87.79000091552734
2026-04-15,94.19000244140625
2026-04-16,96.44000244140625
2026-04-17,96.66000366210938
2026-04-20,99.72000122070312
2026-04-21,100.13999938964844
2026-04-22,103.06999969482422
2026-04-23,84.77999877929688
2026-04-24,90.16999816894531
2026-04-27,90.44999694824219
2026-04-28,90.48999786376953
2026-04-29,88.88999938964844
2026-04-30,88.30999755859375
2026-05-01,91.16000366210938
