Date,Close
2026-02-20,16.959999084472656
2026-02-23,16.360000610351562
2026-02-24,16.639999389648438
2026-02-25,15.4399995803833
2026-02-26,15.680000305175781
2026-02-27,15.359999656677246
2026-03-02,15.5600004196167
2026-03-03,16.200000762939453
2026-03-04,16.079999923706055
2026-03-05,16.239999771118164
2026-03-06,16.079999923706055
2026-03-09,16.31999969482422
2026-03-10,16.68000030517578
2026-03-11,16.799999237060547
2026-03-12,15.960000038146973
2026-03-13,15.880000114440918
2026-03-16,15.880000114440918
2026-03-17,16.040000915527344
2026-03-18,15.720000267028809
2026-03-19,15.720000267028809
2026-03-20,16.31999969482422
2026-03-23,16.920000076293945
2026-03-24,16.68000030517578
2026-03-25,16.760000228881836
2026-03-26,16.639999389648438
2026-03-27,15.960000038146973
2026-03-30,16.1200008392334
2026-03-31,16.31999969482422
2026-04-01,15.720000267028809
2026-04-02,15.880000114440918
2026-04-06,16.0
2026-04-07,15.960000038146973
2026-04-08,16.280000686645508
2026-04-09,15.920000076293945
2026-04-10,15.399999618530273
2026-04-13,16.1200008392334
2026-04-14,16.239999771118164
2026-04-15,16.479999542236328
2026-04-16,16.719999313354492
2026-04-17,17.559999465942383
2026-04-20,17.84000015258789
2026-04-21,17.719999313354492
2026-04-22,17.8799991607666
2026-04-23,17.15999984741211
2026-04-24,17.239999771118164
2026-04-27,17.399999618530273
2026-04-28,17.399999618530273
2026-04-29,17.68000030517578
2026-04-30,17.360000610351562
2026-05-01,17.31999969482422
