Date,Close
2026-02-20,5.579999923706055
2026-02-23,5.210000038146973
2026-02-24,5.28000020980835
2026-02-25,5.269999980926514
2026-02-26,5.210000038146973
2026-02-27,4.980000019073486
2026-03-02,5.25
2026-03-03,5.119999885559082
2026-03-04,5.139999866485596
2026-03-05,5.099999904632568
2026-03-06,4.559999942779541
2026-03-09,4.550000190734863
2026-03-10,4.860000133514404
2026-03-11,4.849999904632568
2026-03-12,4.900000095367432
2026-03-13,4.789999961853027
2026-03-16,4.900000095367432
2026-03-17,4.989999771118164
2026-03-18,4.960000038146973
2026-03-19,5.050000190734863
2026-03-20,5.0
2026-03-23,5.21999979019165
2026-03-24,5.190000057220459
2026-03-25,5.28000020980835
2026-03-26,4.949999809265137
2026-03-27,5.059999942779541
2026-03-30,5.059999942779541
2026-03-31,5.099999904632568
2026-04-01,5.150000095367432
2026-04-02,5.070000171661377
2026-04-06,4.989999771118164
2026-04-07,4.949999809265137
2026-04-08,4.960000038146973
2026-04-09,5.050000190734863
2026-04-10,5.070000171661377
2026-04-13,5.050000190734863
2026-04-14,5.110000133514404
2026-04-15,5.190000057220459
2026-04-16,5.190000057220459
2026-04-17,5.239999771118164
2026-04-20,5.25
2026-04-21,5.159999847412109
2026-04-22,5.159999847412109
2026-04-23,4.989999771118164
2026-04-24,5.0
2026-04-27,5.059999942779541
2026-04-28,5.070000171661377
2026-04-29,5.179999828338623
2026-04-30,5.25
2026-05-01,5.28000020980835
